x,y,TOTAL_SNOW,LOCAL_DAY,STATION_NAME,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,TOTAL_RAIN,LOCAL_DATE,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,ID,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND,LOCAL_YEAR,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST
-73.75,45.46666666666667,0,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,45,,,12.2,0,0,23.3,0,1966-06-18 00:00:00,,,,17.8,7025250.1966.6.18,,0,1966,89,0.2,,7025250,,QC,39,,,,6,,,20
-73.75,45.46666666666667,0,19,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,31,,,13.3,0,1.7,26.1,0,1966-06-19 00:00:00,,,,19.7,7025250.1966.6.19,,0,1966,81,0,,7025250,,QC,0,,,,6,,,0
-73.75,45.46666666666667,0,20,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,40,,,16.1,1.3,4,27.8,1.3,1966-06-20 00:00:00,,,,22,7025250.1966.6.20,,0,1966,85,0,,7025250,,QC,64,,,,6,,,23
-73.75,45.46666666666667,0,21,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,33,,,12.8,0,0,22.2,0,1966-06-21 00:00:00,,,,17.5,7025250.1966.6.21,,0,1966,87,0.5,,7025250,,QC,0,,,,6,,,0
-73.75,45.46666666666667,0,22,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,31,,,10.6,0,0,23.9,0,1966-06-22 00:00:00,,,,17.3,7025250.1966.6.22,,0,1966,75,0.7,,7025250,,QC,0,,,,6,,,0
-73.75,45.46666666666667,0,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,43,,,17.8,0,6.5,31.1,0,1966-06-23 00:00:00,,,,24.5,7025250.1966.6.23,,0,1966,68,0,,7025250,,QC,42,,,,6,,,25
-73.75,45.46666666666667,0,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,52,,,18.3,0,6.2,30,0,1966-06-24 00:00:00,,,,24.2,7025250.1966.6.24,,0,1966,84,0,T,7025250,,QC,45,,,T,6,,,36
-73.75,45.46666666666667,0,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,65,,,16.7,0,2.9,25,0,1966-06-25 00:00:00,,,,20.9,7025250.1966.6.25,,0,1966,90,0,T,7025250,,QC,43,,,T,6,,,36
-73.75,45.46666666666667,0,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,51,,,18.3,0,6.7,31.1,0,1966-06-26 00:00:00,,,,24.7,7025250.1966.6.26,,0,1966,94,0,T,7025250,,QC,31,,,T,6,,,23
-73.75,45.46666666666667,0,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,41,,,21.1,0,8.4,31.7,0,1966-06-27 00:00:00,,,,26.4,7025250.1966.6.27,,0,1966,83,0,T,7025250,,QC,37,,,T,6,,,23
-73.75,45.46666666666667,0,28,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,37,,,20,0,6.5,28.9,0,1966-06-28 00:00:00,,,,24.5,7025250.1966.6.28,,0,1966,79,0,,7025250,,QC,0,,,,6,,,0
-73.75,45.46666666666667,0,29,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,51,,,18.3,3.6,5.3,28.3,3.6,1966-06-29 00:00:00,,,,23.3,7025250.1966.6.29,,0,1966,86,0,,7025250,,QC,51,,,,6,,,29
-73.75,45.46666666666667,0,30,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,38,,,25,0,8.4,27.8,0,1966-06-30 00:00:00,,,,26.4,7025250.1966.6.30,,0,1966,83,0,,7025250,,QC,0,,,,6,,,0
-73.75,45.46666666666667,0,1,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,45,,,14.4,0,3.4,28.3,0,1966-07-01 00:00:00,,,,21.4,7025250.1966.7.1,,0,1966,81,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,2,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,48,,,20.6,0,8.2,31.7,0,1966-07-02 00:00:00,,,,26.2,7025250.1966.7.2,,0,1966,76,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,3,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,35,,,20,2.5,9,33.9,2.5,1966-07-03 00:00:00,,,,27,7025250.1966.7.3,,0,1966,88,0,,7025250,,QC,47,,,,7,,,29
-73.75,45.46666666666667,0,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,32,,,16.1,0.8,4,27.8,0.8,1966-07-04 00:00:00,,,,22,7025250.1966.7.4,,0,1966,90,0,,7025250,,QC,34,,,,7,,,32
-73.75,45.46666666666667,0,5,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,30,,,13.9,0,1.8,25.6,0,1966-07-05 00:00:00,,,,19.8,7025250.1966.7.5,,0,1966,69,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,6,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,50,,,16.1,0,3.4,26.7,0,1966-07-06 00:00:00,,,,21.4,7025250.1966.7.6,,0,1966,82,0,T,7025250,,QC,0,,,T,7,,,0
-73.75,45.46666666666667,0,7,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,40,,,18.9,0,4.5,26.1,0,1966-07-07 00:00:00,,,,22.5,7025250.1966.7.7,,0,1966,85,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,8,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,30,,,17.8,0,4,26.1,0,1966-07-08 00:00:00,,,,22,7025250.1966.7.8,,0,1966,84,0,T,7025250,,QC,0,,,T,7,,,0
-73.75,45.46666666666667,0,9,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,36,,,16.7,0,3.7,26.7,0,1966-07-09 00:00:00,,,,21.7,7025250.1966.7.9,,0,1966,70,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,10,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,48,,,19.4,20.3,6.4,29.4,20.3,1966-07-10 00:00:00,,,,24.4,7025250.1966.7.10,,0,1966,90,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,41,,,18.3,0,5.9,29.4,0,1966-07-11 00:00:00,,,,23.9,7025250.1966.7.11,,0,1966,86,0,T,7025250,,QC,0,,,T,7,,,0
-73.75,45.46666666666667,0,12,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,58,,,20,5.1,6.5,28.9,5.1,1966-07-12 00:00:00,,,,24.5,7025250.1966.7.12,,0,1966,96,0,,7025250,,QC,35,,,,7,,,29
-73.75,45.46666666666667,0,13,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,45,,,17.8,2,5.6,29.4,2,1966-07-13 00:00:00,,,,23.6,7025250.1966.7.13,,0,1966,86,0,,7025250,,QC,68,,,,7,,,27
-73.75,45.46666666666667,0,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,31,,,13.9,0,2.6,27.2,0,1966-07-14 00:00:00,,,,20.6,7025250.1966.7.14,,0,1966,83,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,15,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,31,,,12.2,0,0.6,25,0,1966-07-15 00:00:00,,,,18.6,7025250.1966.7.15,,0,1966,73,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,16,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,26,,,10.6,0,1.2,27.8,0,1966-07-16 00:00:00,,,,19.2,7025250.1966.7.16,,0,1966,80,0,,7025250,,QC,34,,,,7,,,27
-73.75,45.46666666666667,0,17,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,31,,,17.8,0,5.9,30,0,1966-07-17 00:00:00,,,,23.9,7025250.1966.7.17,,0,1966,63,0,,7025250,,QC,51,,,,7,,,25
-73.75,45.46666666666667,0,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,48,,,21.7,0.3,6.2,26.7,0.3,1966-07-18 00:00:00,,,,24.2,7025250.1966.7.18,,0,1966,79,0,,7025250,,QC,80,,,,7,,,29
-73.75,45.46666666666667,0,19,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,73,,,13.3,19.1,0,22.2,19.1,1966-07-19 00:00:00,,,,17.8,7025250.1966.7.19,,0,1966,94,0.2,,7025250,,QC,76,,,,7,,,32
-73.75,45.46666666666667,0,20,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,39,,,11.7,0,0,21.7,0,1966-07-20 00:00:00,,,,16.7,7025250.1966.7.20,,0,1966,79,1.3,T,7025250,,QC,0,,,T,7,,,0
-73.75,45.46666666666667,0,21,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,53,,,11.7,0,0,21.1,0,1966-07-21 00:00:00,,,,16.4,7025250.1966.7.21,,0,1966,91,1.6,T,7025250,,QC,48,,,T,7,,,27
-73.75,45.46666666666667,0,22,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,36,,,11.7,0,0.7,25.6,0,1966-07-22 00:00:00,,,,18.7,7025250.1966.7.22,,0,1966,93,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,49,,,18.3,0,4.8,27.2,0,1966-07-23 00:00:00,,,,22.8,7025250.1966.7.23,,0,1966,88,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,37,,,16.7,0,5.7,30.6,0,1966-07-24 00:00:00,,,,23.7,7025250.1966.7.24,,0,1966,94,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,47,,,20.6,0,7.6,30.6,0,1966-07-25 00:00:00,,,,25.6,7025250.1966.7.25,,0,1966,81,0,,7025250,,QC,45,,,,7,,,23
-73.75,45.46666666666667,0,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,39,,,12.2,5.6,0.6,25,5.6,1966-07-26 00:00:00,,,,18.6,7025250.1966.7.26,,0,1966,94,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,42,,,10,0,0,23.9,0,1966-07-27 00:00:00,,,,17,7025250.1966.7.27,,0,1966,88,1,T,7025250,,QC,0,,,T,7,,,0
-73.75,45.46666666666667,0,28,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,73,,,15,14.7,0.6,22.2,14.7,1966-07-28 00:00:00,,,,18.6,7025250.1966.7.28,,0,1966,94,0,,7025250,,QC,71,,,,7,,,32
-73.75,45.46666666666667,0,29,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,62,,,12.2,0,0,20,0,1966-07-29 00:00:00,,,,16.1,7025250.1966.7.29,,0,1966,95,1.9,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,30,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,41,,,10.6,0,0,24.4,0,1966-07-30 00:00:00,,,,17.5,7025250.1966.7.30,,0,1966,90,0.5,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,31,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,22,,,12.8,0,1.8,26.7,0,1966-07-31 00:00:00,,,,19.8,7025250.1966.7.31,,0,1966,89,0,,7025250,,QC,0,,,,7,,,0
-73.75,45.46666666666667,0,1,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,44,,,17.2,0,5.3,29.4,0,1966-08-01 00:00:00,,,,23.3,7025250.1966.8.1,,0,1966,71,0,T,7025250,,QC,40,,,T,8,,,25
-73.75,45.46666666666667,0,2,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,59,,,13.3,20.6,0.3,23.3,20.6,1966-08-02 00:00:00,,,,18.3,7025250.1966.8.2,,0,1966,96,0,,7025250,,QC,53,,,,8,,,34
-73.75,45.46666666666667,0,3,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,53,,,12.2,0,0,20,0,1966-08-03 00:00:00,,,,16.1,7025250.1966.8.3,,0,1966,86,1.9,T,7025250,,QC,61,,,T,8,,,27
-73.75,45.46666666666667,0,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,45,,,15,0,1.5,23.9,0,1966-08-04 00:00:00,,,,19.5,7025250.1966.8.4,,0,1966,92,0,T,7025250,,QC,55,,,T,8,,,23
-73.75,45.46666666666667,0,5,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,40,,,13.3,0,2.3,27.2,0,1966-08-05 00:00:00,,,,20.3,7025250.1966.8.5,,0,1966,95,0,,7025250,,QC,0,,,,8,,,0
-73.75,45.46666666666667,0,6,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,42,,,15,0,2.6,26.1,0,1966-08-06 00:00:00,,,,20.6,7025250.1966.8.6,,0,1966,88,0,T,7025250,,QC,0,,,T,8,,,0
-73.75,45.46666666666667,0,7,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,56,,,18.3,0,5.3,28.3,0,1966-08-07 00:00:00,,,,23.3,7025250.1966.8.7,,0,1966,84,0,,7025250,,QC,31,,,,8,,,7
-73.75,45.46666666666667,0,8,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,61,,,16.1,8.4,3.7,27.2,8.4,1966-08-08 00:00:00,,,,21.7,7025250.1966.8.8,,0,1966,90,0,,7025250,,QC,51,,,,8,,,16
-73.75,45.46666666666667,0,9,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,55,,,19.4,23.4,6.7,30,23.4,1966-08-09 00:00:00,,,,24.7,7025250.1966.8.9,,0,1966,94,0,,7025250,,QC,105,,,,8,,,18
-73.75,45.46666666666667,0,10,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,44,,,18.9,0.3,4.5,26.1,0.3,1966-08-10 00:00:00,,,,22.5,7025250.1966.8.10,,0,1966,90,0,,7025250,,QC,40,,,,8,,,27
-73.75,45.46666666666667,0,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,77,,,16.7,6.1,0.4,20,6.1,1966-08-11 00:00:00,,,,18.4,7025250.1966.8.11,,0,1966,98,0,,7025250,,QC,0,,,,8,,,0
-73.75,45.46666666666667,0,12,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,61,,,15,1,0.4,21.7,1,1966-08-12 00:00:00,,,,18.4,7025250.1966.8.12,,0,1966,94,0,,7025250,,QC,43,,,,8,,,25
-73.75,45.46666666666667,0,13,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,40,,,12.2,0,0,22.8,0,1966-08-13 00:00:00,,,,17.5,7025250.1966.8.13,,0,1966,87,0.5,,7025250,,QC,34,,,,8,,,27
-73.75,45.46666666666667,0,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,45,,,10,0,0,22.2,0,1966-08-14 00:00:00,,,,16.1,7025250.1966.8.14,,0,1966,94,1.9,,7025250,,QC,0,,,,8,,,0
-73.75,45.46666666666667,0,15,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,62,,,12.2,0,0,23.3,0,1966-08-15 00:00:00,,,,17.8,7025250.1966.8.15,,0,1966,95,0.2,T,7025250,,QC,0,,,T,8,,,0
-73.75,45.46666666666667,0,16,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,77,,,18.3,49.5,3.1,23.9,49.5,1966-08-16 00:00:00,,,,21.1,7025250.1966.8.16,,0,1966,98,0,,7025250,,QC,42,,,,8,,,27
-73.75,45.46666666666667,0,17,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,61,,,16.7,5.3,3.2,25.6,5.3,1966-08-17 00:00:00,,,,21.2,7025250.1966.8.17,,0,1966,94,0,,7025250,,QC,0,,,,8,,,0
-73.75,45.46666666666667,0,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,57,,,16.7,0,4.5,28.3,0,1966-08-18 00:00:00,,,,22.5,7025250.1966.8.18,,0,1966,90,0,,7025250,,QC,0,,,,8,,,0
-73.75,45.46666666666667,0,19,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,46,,,12.8,0,0.4,23.9,0,1966-08-19 00:00:00,,,,18.4,7025250.1966.8.19,,0,1966,86,0,,7025250,,QC,37,,,,8,,,27
-73.75,45.46666666666667,0,20,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,35,,,11.1,0,0,22.8,0,1966-08-20 00:00:00,,,,17,7025250.1966.8.20,,0,1966,89,1,,7025250,,QC,0,,,,8,,,0
-73.75,45.46666666666667,0,21,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,56,,,12.8,0,0,21.7,0,1966-08-21 00:00:00,,,,17.3,7025250.1966.8.21,,0,1966,89,0.7,T,7025250,,QC,0,,,T,8,,,0
-73.75,45.46666666666667,0,22,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,66,,,15,4.3,0,19.4,4.3,1966-08-22 00:00:00,,,,17.2,7025250.1966.8.22,,0,1966,98,0.8,,7025250,,QC,0,,,,8,,,0
-73.75,45.46666666666667,0,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,67,,,15,0.5,0.9,22.8,0.5,1966-08-23 00:00:00,,,,18.9,7025250.1966.8.23,,0,1966,100,0,,7025250,,QC,50,,,,8,,,25
-73.75,45.46666666666667,0,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,70,,,13.3,1.8,0,20.6,1.8,1966-08-24 00:00:00,,,,17,7025250.1966.8.24,,0,1966,95,1,,7025250,,QC,50,,,,8,,,27
-73.75,45.46666666666667,0,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,57,,,12.2,0,0,22.8,0,1966-08-25 00:00:00,,,,17.5,7025250.1966.8.25,,0,1966,95,0.5,T,7025250,,QC,53,,,T,8,,,23
-73.75,45.46666666666667,0,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,56,,,14.4,0.3,0.1,21.7,0.3,1966-08-26 00:00:00,,,,18.1,7025250.1966.8.26,,0,1966,95,0,,7025250,,QC,39,,,,8,,,29
-73.75,45.46666666666667,0,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,66,,,10.6,0,0,22.2,0,1966-08-27 00:00:00,,,,16.4,7025250.1966.8.27,,0,1966,94,1.6,,7025250,,QC,0,,,,8,,,0
-73.75,45.46666666666667,0,28,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,37,,,8.3,0,0,22.8,0,1966-08-28 00:00:00,,,,15.6,7025250.1966.8.28,,0,1966,98,2.4,,7025250,,QC,45,,,,8,,,27
-73.75,45.46666666666667,0,29,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,42,,,10,0,0.1,26.1,0,1966-08-29 00:00:00,,,,18.1,7025250.1966.8.29,,0,1966,96,0,,7025250,,QC,0,,,,8,,,0
-73.75,45.46666666666667,0,30,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,53,,,18.9,0,5.1,27.2,0,1966-08-30 00:00:00,,,,23.1,7025250.1966.8.30,,0,1966,87,0,T,7025250,,QC,35,,,T,8,,,23
-73.75,45.46666666666667,0,31,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,29,,,11.1,0,0,24.4,0,1966-08-31 00:00:00,,,,17.8,7025250.1966.8.31,,0,1966,84,0.2,,7025250,,QC,0,,,,8,,,0
-73.75,45.46666666666667,0,1,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,50,,,12.2,0,1.5,26.7,0,1966-09-01 00:00:00,,,,19.5,7025250.1966.9.1,,0,1966,88,0,,7025250,,QC,43,,,,9,,,23
-73.75,45.46666666666667,0,2,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,41,,,13.9,0,3.4,28.9,0,1966-09-02 00:00:00,,,,21.4,7025250.1966.9.2,,0,1966,88,0,,7025250,,QC,43,,,,9,,,32
-73.75,45.46666666666667,0,3,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,51,,,11.1,0,0,19.4,0,1966-09-03 00:00:00,,,,15.3,7025250.1966.9.3,,0,1966,89,2.7,,7025250,,QC,0,,,,9,,,0
-73.75,45.46666666666667,0,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,65,,,12.2,27.9,0,16.7,27.9,1966-09-04 00:00:00,,,,14.5,7025250.1966.9.4,,0,1966,95,3.5,,7025250,,QC,63,,,,9,,,11
-73.75,45.46666666666667,0,5,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,47,,,14.4,0,0.1,21.7,0,1966-09-05 00:00:00,,,,18.1,7025250.1966.9.5,,0,1966,95,0,,7025250,,QC,53,,,,9,,,25
-73.75,45.46666666666667,0,6,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,63,,,12.2,2.5,0,20,2.5,1966-09-06 00:00:00,,,,16.1,7025250.1966.9.6,,0,1966,95,1.9,,7025250,,QC,45,,,,9,,,23
-73.75,45.46666666666667,0,7,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,58,,,10,0,0,21.7,0,1966-09-07 00:00:00,,,,15.9,7025250.1966.9.7,,0,1966,94,2.1,,7025250,,QC,0,,,,9,,,0
-73.75,45.46666666666667,0,8,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,46,,,8.9,0,0,23.3,0,1966-09-08 00:00:00,,,,16.1,7025250.1966.9.8,,0,1966,96,1.9,,7025250,,QC,0,,,,9,,,0
-73.75,45.46666666666667,0,9,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,53,,,12.2,0,0.6,25,0,1966-09-09 00:00:00,,,,18.6,7025250.1966.9.9,,0,1966,95,0,,7025250,,QC,42,,,,9,,,20
-73.75,45.46666666666667,0,10,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,52,,,14.4,0,2.3,26.1,0,1966-09-10 00:00:00,,,,20.3,7025250.1966.9.10,,0,1966,95,0,T,7025250,,QC,42,,,T,9,,,23
-73.75,45.46666666666667,0,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,32,,,7.8,0,0,20,0,1966-09-11 00:00:00,,,,13.9,7025250.1966.9.11,,0,1966,86,4.1,,7025250,,QC,0,,,,9,,,0
-73.75,45.46666666666667,0,12,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,39,,,5,0,0,20,0,1966-09-12 00:00:00,,,,12.5,7025250.1966.9.12,,0,1966,93,5.5,,7025250,,QC,0,,,,9,,,0
-73.75,45.46666666666667,0,13,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,66,,,8.3,0,0,22.2,0,1966-09-13 00:00:00,,,,15.3,7025250.1966.9.13,,0,1966,96,2.7,,7025250,,QC,0,,,,9,,,0
-73.75,45.46666666666667,0,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,59,,,13.3,4.3,0.3,23.3,4.3,1966-09-14 00:00:00,,,,18.3,7025250.1966.9.14,,0,1966,96,0,,7025250,,QC,35,,,,9,,,14
-73.75,45.46666666666667,0,15,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,69,,,5,5.6,0,16.1,5.6,1966-09-15 00:00:00,,,,10.6,7025250.1966.9.15,,0,1966,98,7.4,,7025250,,QC,53,,,,9,,,36
-73.75,45.46666666666667,0,16,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,51,,,3.3,0,0,17.2,0,1966-09-16 00:00:00,,,,10.3,7025250.1966.9.16,,0,1966,90,7.7,,7025250,,QC,43,,,,9,,,23
-73.75,45.46666666666667,0,17,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,37,,,8.3,0,0,20,0,1966-09-17 00:00:00,,,,14.2,7025250.1966.9.17,,0,1966,96,3.8,,7025250,,QC,32,,,,9,,,25
-73.75,45.46666666666667,0,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,55,,,8.3,0.5,0,23.9,0.5,1966-09-18 00:00:00,,,,16.1,7025250.1966.9.18,,0,1966,98,1.9,,7025250,,QC,43,,,,9,,,5
-73.75,45.46666666666667,0,19,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,40,,,6.7,0.3,0,16.1,0.3,1966-09-19 00:00:00,,,,11.4,7025250.1966.9.19,,0,1966,82,6.6,,7025250,,QC,47,,,,9,,,5
-73.75,45.46666666666667,0,20,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,29,,,5,0,0,18.3,0,1966-09-20 00:00:00,,,,11.7,7025250.1966.9.20,,0,1966,83,6.3,,7025250,,QC,0,,,,9,,,0
-73.75,45.46666666666667,0,21,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,42,,,2.8,7.1,0,16.7,7.1,1966-09-21 00:00:00,,,,9.8,7025250.1966.9.21,,0,1966,93,8.2,,7025250,,QC,40,,,,9,,,11
-73.75,45.46666666666667,0,22,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,85,,,10,20.6,0,16.1,20.6,1966-09-22 00:00:00,,,,13.1,7025250.1966.9.22,,0,1966,98,4.9,,7025250,,QC,31,,,,9,,,25
-73.75,45.46666666666667,0,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,48,,,7.2,2.8,0,13.9,2.8,1966-09-23 00:00:00,,,,10.6,7025250.1966.9.23,,0,1966,93,7.4,,7025250,,QC,64,,,,9,,,27
-73.75,45.46666666666667,0,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,53,,,2.8,0,0,11.1,0,1966-09-24 00:00:00,,,,7,7025250.1966.9.24,,0,1966,86,11,T,7025250,,QC,60,,,T,9,,,23
-73.75,45.46666666666667,0,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,51,,,2.2,0,0,11.1,0,1966-09-25 00:00:00,,,,6.7,7025250.1966.9.25,,0,1966,82,11.3,,7025250,,QC,66,,,,9,,,23
-73.75,45.46666666666667,0,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,40,,,0.6,0,0,13.3,0,1966-09-26 00:00:00,,,,7,7025250.1966.9.26,,0,1966,87,11,,7025250,,QC,47,,,,9,,,27
-73.75,45.46666666666667,0,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,54,,,-1.1,0,0,15,0,1966-09-27 00:00:00,,,,7,7025250.1966.9.27,,0,1966,94,11,,7025250,,QC,0,,,,9,,,0
-73.75,45.46666666666667,0,28,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,46,,,3.3,0,0,13.9,0,1966-09-28 00:00:00,,,,8.6,7025250.1966.9.28,,0,1966,93,9.4,,7025250,,QC,0,,,,9,,,0
-73.75,45.46666666666667,0,29,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,52,,,2.8,7.1,0,16.1,7.1,1966-09-29 00:00:00,,,,9.5,7025250.1966.9.29,,0,1966,96,8.5,,7025250,,QC,42,,,,9,,,14
